Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"if (waitForElementVisible(findTestObject(""Object Repository/common/properties/Text/contains_text"", [""text"":""Không tìm thấy kết quả phù hợp!""]), 10))",Chrome 131.0.0.0,"The system shows the message: ""Không tìm thấy kết quả phù hợp!"" when entering invalid search keywords",,27-11-2024 18:01:11,27-11-2024 18:01:11,0.026s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:01:11,27-11-2024 18:01:16,5.011s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:01:16,27-11-2024 18:01:16,0.048s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:01:16,27-11-2024 18:01:19,3.001s,PASSED
common.UtilKeyword.logOutAndClose(),Chrome 131.0.0.0,Logout and close browser,,27-11-2024 18:01:19,27-11-2024 18:01:27,7.913s,PASSED
,,,,,,,
Test Cases/COOLMATE-002/TC002-Searching products as an authenticated user,Chrome 131.0.0.0,"As an authenticated user,  entering valid and invalid keys to search related products
",S002; TS001-Search Product; Search Box,27-11-2024 18:01:27,27-11-2024 18:02:51,1m - 23.792s,PASSED
Start listener action : beforeTestCase,Chrome 131.0.0.0,,,27-11-2024 18:01:27,27-11-2024 18:01:27,0.000s,PASSED
"common.UtilKeyword.openURLAndAuthentication(username_bao, password_bao)",Chrome 131.0.0.0,Open Coolmate,,27-11-2024 18:01:27,27-11-2024 18:02:00,32.418s,PASSED
"""==========================As an unauthenticated user, entering valid keys to search related products=========================""",Chrome 131.0.0.0,,,27-11-2024 18:02:00,27-11-2024 18:02:00,0.001s,PASSED
"click(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""search-input""]))",Chrome 131.0.0.0,Click on Search box,,27-11-2024 18:02:00,27-11-2024 18:02:00,0.070s,PASSED
delay(4),Chrome 131.0.0.0,,,27-11-2024 18:02:00,27-11-2024 18:02:04,4.012s,PASSED
"sendKeys(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""input-spotlight""]), validSearchKeywords)",Chrome 131.0.0.0,Enter valid search keywords,,27-11-2024 18:02:04,27-11-2024 18:02:04,0.050s,PASSED
delay(10),Chrome 131.0.0.0,,,27-11-2024 18:02:04,27-11-2024 18:02:14,10.010s,PASSED
"common.UtilKeyword.takeScreenShot(""authen_valid_search"")",Chrome 131.0.0.0,,,27-11-2024 18:02:14,27-11-2024 18:02:14,0.216s,PASSED
"searchResults = findWebElements(findTestObject(""Object Repository/home_page/product_search_result""), 10)",Chrome 131.0.0.0,Verify that all results match the valid search keywords,,27-11-2024 18:02:14,27-11-2024 18:02:14,0.015s,PASSED
searchKeywordsText = common.TextUtilKeyword.removeAccents(validSearchKeywords.toLowerCase()),Chrome 131.0.0.0,,,27-11-2024 18:02:14,27-11-2024 18:02:14,0.000s,PASSED
"searchResults.eachWithIndex({ org.openqa.selenium.WebElement element, int index -> ... })",Chrome 131.0.0.0,,,27-11-2024 18:02:14,27-11-2024 18:02:14,0.045s,PASSED
"markPassed(""All results match the valid search keyword ""searchKeywords"""")",Chrome 131.0.0.0,,,27-11-2024 18:02:14,27-11-2024 18:02:14,0.000s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:02:14,27-11-2024 18:02:19,5.009s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:02:19,27-11-2024 18:02:19,0.059s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:02:19,27-11-2024 18:02:22,3.004s,PASSED
"""===============================Entering invalid keys to search related products=================================""",Chrome 131.0.0.0,,,27-11-2024 18:02:22,27-11-2024 18:02:22,0.000s,PASSED
"click(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""search-input""]))",Chrome 131.0.0.0,Click on Search box one more time,,27-11-2024 18:02:22,27-11-2024 18:02:22,0.062s,PASSED
delay(4),Chrome 131.0.0.0,,,27-11-2024 18:02:22,27-11-2024 18:02:26,4.013s,PASSED
"sendKeys(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""input-spotlight""]), invalidSearchKeywords)",Chrome 131.0.0.0,Enter invalid search keywords,,27-11-2024 18:02:26,27-11-2024 18:02:26,0.032s,PASSED
delay(10),Chrome 131.0.0.0,,,27-11-2024 18:02:26,27-11-2024 18:02:36,10.013s,PASSED
"common.UtilKeyword.takeScreenShot(""unauthen_invalid_search"")",Chrome 131.0.0.0,,,27-11-2024 18:02:36,27-11-2024 18:02:37,0.250s,PASSED
"if (waitForElementVisible(findTestObject(""Object Repository/common/properties/Text/contains_text"", [""text"":""Không tìm thấy kết quả phù hợp!""]), 10))",Chrome 131.0.0.0,"The system shows the message: ""Không tìm thấy kết quả phù hợp!"" when entering invalid search keywords",,27-11-2024 18:02:37,27-11-2024 18:02:37,0.021s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:02:37,27-11-2024 18:02:42,5.007s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:02:42,27-11-2024 18:02:42,0.045s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:02:42,27-11-2024 18:02:45,3.011s,PASSED
common.UtilKeyword.logOutAndClose(),Chrome 131.0.0.0,Logout and close browser,,27-11-2024 18:02:45,27-11-2024 18:02:51,6.418s,PASSED
,,,,,,,
Test Cases/COOLMATE-002/TC002-Searching products as an authenticated user,Chrome 131.0.0.0,"As an authenticated user,  entering valid and invalid keys to search related products
",S002; TS001-Search Product; Search Box,27-11-2024 18:02:51,27-11-2024 18:04:25,1m - 34.163s,PASSED
Start listener action : beforeTestCase,Chrome 131.0.0.0,,,27-11-2024 18:02:51,27-11-2024 18:02:51,0.000s,PASSED
"common.UtilKeyword.openURLAndAuthentication(username_bao, password_bao)",Chrome 131.0.0.0,Open Coolmate,,27-11-2024 18:02:51,27-11-2024 18:03:22,30.622s,PASSED
"""==========================As an unauthenticated user, entering valid keys to search related products=========================""",Chrome 131.0.0.0,,,27-11-2024 18:03:22,27-11-2024 18:03:22,0.000s,PASSED
"click(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""search-input""]))",Chrome 131.0.0.0,Click on Search box,,27-11-2024 18:03:22,27-11-2024 18:03:22,0.085s,PASSED
delay(4),Chrome 131.0.0.0,,,27-11-2024 18:03:22,27-11-2024 18:03:26,4.001s,PASSED
"sendKeys(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""input-spotlight""]), validSearchKeywords)",Chrome 131.0.0.0,Enter valid search keywords,,27-11-2024 18:03:26,27-11-2024 18:03:26,0.035s,PASSED
delay(10),Chrome 131.0.0.0,,,27-11-2024 18:03:26,27-11-2024 18:03:36,10.005s,PASSED
"common.UtilKeyword.takeScreenShot(""authen_valid_search"")",Chrome 131.0.0.0,,,27-11-2024 18:03:36,27-11-2024 18:03:36,0.252s,PASSED
"searchResults = findWebElements(findTestObject(""Object Repository/home_page/product_search_result""), 10)",Chrome 131.0.0.0,Verify that all results match the valid search keywords,,27-11-2024 18:03:36,27-11-2024 18:03:47,11.011s,PASSED
searchKeywordsText = common.TextUtilKeyword.removeAccents(validSearchKeywords.toLowerCase()),Chrome 131.0.0.0,,,27-11-2024 18:03:47,27-11-2024 18:03:47,0.000s,PASSED
"searchResults.eachWithIndex({ org.openqa.selenium.WebElement element, int index -> ... })",Chrome 131.0.0.0,,,27-11-2024 18:03:47,27-11-2024 18:03:47,0.000s,PASSED
"markPassed(""All results match the valid search keyword ""searchKeywords"""")",Chrome 131.0.0.0,,,27-11-2024 18:03:47,27-11-2024 18:03:47,0.000s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:03:47,27-11-2024 18:03:52,5.014s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:03:52,27-11-2024 18:03:52,0.067s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:03:52,27-11-2024 18:03:55,3.004s,PASSED
"""===============================Entering invalid keys to search related products=================================""",Chrome 131.0.0.0,,,27-11-2024 18:03:55,27-11-2024 18:03:55,0.000s,PASSED
"click(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""search-input""]))",Chrome 131.0.0.0,Click on Search box one more time,,27-11-2024 18:03:55,27-11-2024 18:03:55,0.083s,PASSED
delay(4),Chrome 131.0.0.0,,,27-11-2024 18:03:55,27-11-2024 18:03:59,4.003s,PASSED
"sendKeys(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""input-spotlight""]), invalidSearchKeywords)",Chrome 131.0.0.0,Enter invalid search keywords,,27-11-2024 18:03:59,27-11-2024 18:03:59,0.038s,PASSED
delay(10),Chrome 131.0.0.0,,,27-11-2024 18:03:59,27-11-2024 18:04:09,10.003s,PASSED
"common.UtilKeyword.takeScreenShot(""unauthen_invalid_search"")",Chrome 131.0.0.0,,,27-11-2024 18:04:09,27-11-2024 18:04:09,0.245s,PASSED
"if (waitForElementVisible(findTestObject(""Object Repository/common/properties/Text/contains_text"", [""text"":""Không tìm thấy kết quả phù hợp!""]), 10))",Chrome 131.0.0.0,"The system shows the message: ""Không tìm thấy kết quả phù hợp!"" when entering invalid search keywords",,27-11-2024 18:04:09,27-11-2024 18:04:10,0.032s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:04:10,27-11-2024 18:04:15,5.006s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:04:15,27-11-2024 18:04:15,0.049s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:04:15,27-11-2024 18:04:18,3.002s,PASSED
common.UtilKeyword.logOutAndClose(),Chrome 131.0.0.0,Logout and close browser,,27-11-2024 18:04:18,27-11-2024 18:04:25,7.594s,PASSED
,,,,,,,
Test Cases/COOLMATE-002/TC002-Searching products as an authenticated user,Chrome 131.0.0.0,"As an authenticated user,  entering valid and invalid keys to search related products
",S002; TS001-Search Product; Search Box,27-11-2024 18:04:25,27-11-2024 18:05:49,1m - 24.155s,PASSED
Start listener action : beforeTestCase,Chrome 131.0.0.0,,,27-11-2024 18:04:25,27-11-2024 18:04:25,0.001s,PASSED
"common.UtilKeyword.openURLAndAuthentication(username_bao, password_bao)",Chrome 131.0.0.0,Open Coolmate,,27-11-2024 18:04:25,27-11-2024 18:04:58,32.462s,PASSED
"""==========================As an unauthenticated user, entering valid keys to search related products=========================""",Chrome 131.0.0.0,,,27-11-2024 18:04:58,27-11-2024 18:04:58,0.000s,PASSED
"click(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""search-input""]))",Chrome 131.0.0.0,Click on Search box,,27-11-2024 18:04:58,27-11-2024 18:04:58,0.074s,PASSED
delay(4),Chrome 131.0.0.0,,,27-11-2024 18:04:58,27-11-2024 18:05:02,4.015s,PASSED
"sendKeys(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""input-spotlight""]), validSearchKeywords)",Chrome 131.0.0.0,Enter valid search keywords,,27-11-2024 18:05:02,27-11-2024 18:05:02,0.036s,PASSED
delay(10),Chrome 131.0.0.0,,,27-11-2024 18:05:02,27-11-2024 18:05:12,10.014s,PASSED
"common.UtilKeyword.takeScreenShot(""authen_valid_search"")",Chrome 131.0.0.0,,,27-11-2024 18:05:12,27-11-2024 18:05:12,0.218s,PASSED
"searchResults = findWebElements(findTestObject(""Object Repository/home_page/product_search_result""), 10)",Chrome 131.0.0.0,Verify that all results match the valid search keywords,,27-11-2024 18:05:12,27-11-2024 18:05:12,0.016s,PASSED
searchKeywordsText = common.TextUtilKeyword.removeAccents(validSearchKeywords.toLowerCase()),Chrome 131.0.0.0,,,27-11-2024 18:05:12,27-11-2024 18:05:12,0.000s,PASSED
"searchResults.eachWithIndex({ org.openqa.selenium.WebElement element, int index -> ... })",Chrome 131.0.0.0,,,27-11-2024 18:05:12,27-11-2024 18:05:12,0.043s,PASSED
"markPassed(""All results match the valid search keyword ""searchKeywords"""")",Chrome 131.0.0.0,,,27-11-2024 18:05:12,27-11-2024 18:05:12,0.000s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:05:12,27-11-2024 18:05:17,5.006s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:05:17,27-11-2024 18:05:17,0.073s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:05:17,27-11-2024 18:05:20,3.014s,PASSED
"""===============================Entering invalid keys to search related products=================================""",Chrome 131.0.0.0,,,27-11-2024 18:05:20,27-11-2024 18:05:20,0.000s,PASSED
"click(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""search-input""]))",Chrome 131.0.0.0,Click on Search box one more time,,27-11-2024 18:05:20,27-11-2024 18:05:20,0.060s,PASSED
delay(4),Chrome 131.0.0.0,,,27-11-2024 18:05:20,27-11-2024 18:05:24,4.013s,PASSED
"sendKeys(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""input-spotlight""]), invalidSearchKeywords)",Chrome 131.0.0.0,Enter invalid search keywords,,27-11-2024 18:05:24,27-11-2024 18:05:24,0.042s,PASSED
delay(10),Chrome 131.0.0.0,,,27-11-2024 18:05:24,27-11-2024 18:05:34,10.003s,PASSED
"common.UtilKeyword.takeScreenShot(""unauthen_invalid_search"")",Chrome 131.0.0.0,,,27-11-2024 18:05:34,27-11-2024 18:05:35,0.243s,PASSED
"if (waitForElementVisible(findTestObject(""Object Repository/common/properties/Text/contains_text"", [""text"":""Không tìm thấy kết quả phù hợp!""]), 10))",Chrome 131.0.0.0,"The system shows the message: ""Không tìm thấy kết quả phù hợp!"" when entering invalid search keywords",,27-11-2024 18:05:35,27-11-2024 18:05:35,0.021s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:05:35,27-11-2024 18:05:40,5.008s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:05:40,27-11-2024 18:05:40,0.061s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:05:40,27-11-2024 18:05:43,3.003s,PASSED
common.UtilKeyword.logOutAndClose(),Chrome 131.0.0.0,Logout and close browser,,27-11-2024 18:05:43,27-11-2024 18:05:49,6.721s,PASSED
,,,,,,,
Test Cases/COOLMATE-002/TC002-Searching products as an authenticated user,Chrome 131.0.0.0,"As an authenticated user,  entering valid and invalid keys to search related products
",S002; TS001-Search Product; Search Box,27-11-2024 18:05:49,27-11-2024 18:07:13,1m - 23.231s,PASSED
Start listener action : beforeTestCase,Chrome 131.0.0.0,,,27-11-2024 18:05:49,27-11-2024 18:05:49,0.000s,PASSED
"common.UtilKeyword.openURLAndAuthentication(username_bao, password_bao)",Chrome 131.0.0.0,Open Coolmate,,27-11-2024 18:05:49,27-11-2024 18:06:20,30.799s,PASSED
"""==========================As an unauthenticated user, entering valid keys to search related products=========================""",Chrome 131.0.0.0,,,27-11-2024 18:06:20,27-11-2024 18:06:20,0.001s,PASSED
"click(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""search-input""]))",Chrome 131.0.0.0,Click on Search box,,27-11-2024 18:06:20,27-11-2024 18:06:20,0.073s,PASSED
delay(4),Chrome 131.0.0.0,,,27-11-2024 18:06:20,27-11-2024 18:06:24,4.001s,PASSED
"sendKeys(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""input-spotlight""]), validSearchKeywords)",Chrome 131.0.0.0,Enter valid search keywords,,27-11-2024 18:06:24,27-11-2024 18:06:24,0.030s,PASSED
delay(10),Chrome 131.0.0.0,,,27-11-2024 18:06:24,27-11-2024 18:06:34,10.012s,PASSED
"common.UtilKeyword.takeScreenShot(""authen_valid_search"")",Chrome 131.0.0.0,,,27-11-2024 18:06:34,27-11-2024 18:06:34,0.199s,PASSED
"searchResults = findWebElements(findTestObject(""Object Repository/home_page/product_search_result""), 10)",Chrome 131.0.0.0,Verify that all results match the valid search keywords,,27-11-2024 18:06:34,27-11-2024 18:06:34,0.016s,PASSED
searchKeywordsText = common.TextUtilKeyword.removeAccents(validSearchKeywords.toLowerCase()),Chrome 131.0.0.0,,,27-11-2024 18:06:34,27-11-2024 18:06:34,0.000s,PASSED
"searchResults.eachWithIndex({ org.openqa.selenium.WebElement element, int index -> ... })",Chrome 131.0.0.0,,,27-11-2024 18:06:34,27-11-2024 18:06:35,0.041s,PASSED
"markPassed(""All results match the valid search keyword ""searchKeywords"""")",Chrome 131.0.0.0,,,27-11-2024 18:06:35,27-11-2024 18:06:35,0.000s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:06:35,27-11-2024 18:06:40,5.011s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:06:40,27-11-2024 18:06:40,0.060s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:06:40,27-11-2024 18:06:43,3.002s,PASSED
"""===============================Entering invalid keys to search related products=================================""",Chrome 131.0.0.0,,,27-11-2024 18:06:43,27-11-2024 18:06:43,0.000s,PASSED
"click(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""search-input""]))",Chrome 131.0.0.0,Click on Search box one more time,,27-11-2024 18:06:43,27-11-2024 18:06:43,0.065s,PASSED
delay(4),Chrome 131.0.0.0,,,27-11-2024 18:06:43,27-11-2024 18:06:47,4.011s,PASSED
"sendKeys(findTestObject(""Object Repository/common/properties/Id/id"", [""id"":""input-spotlight""]), invalidSearchKeywords)",Chrome 131.0.0.0,Enter invalid search keywords,,27-11-2024 18:06:47,27-11-2024 18:06:47,0.032s,PASSED
delay(10),Chrome 131.0.0.0,,,27-11-2024 18:06:47,27-11-2024 18:06:57,10.007s,PASSED
"common.UtilKeyword.takeScreenShot(""unauthen_invalid_search"")",Chrome 131.0.0.0,,,27-11-2024 18:06:57,27-11-2024 18:06:57,0.243s,PASSED
"if (waitForElementVisible(findTestObject(""Object Repository/common/properties/Text/contains_text"", [""text"":""Không tìm thấy kết quả phù hợp!""]), 10))",Chrome 131.0.0.0,"The system shows the message: ""Không tìm thấy kết quả phù hợp!"" when entering invalid search keywords",,27-11-2024 18:06:57,27-11-2024 18:06:57,0.021s,PASSED
delay(5),Chrome 131.0.0.0,Return to Home Page,,27-11-2024 18:06:57,27-11-2024 18:07:02,5.010s,PASSED
"click(findTestObject(""Object Repository/common/properties/Class/rel-script_and_contains_class"", [""rel-script"":""spotlight-search-close"", ""class"":""homepage-search__submit""]))",Chrome 131.0.0.0,,,27-11-2024 18:07:02,27-11-2024 18:07:02,0.064s,PASSED
delay(3),Chrome 131.0.0.0,,,27-11-2024 18:07:02,27-11-2024 18:07:05,3.009s,PASSED
common.UtilKeyword.logOutAndClose(),Chrome 131.0.0.0,Logout and close browser,,27-11-2024 18:07:05,27-11-2024 18:07:13,7.513s,PASSED
