Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
selectedFirstOption = new java.util.HashMap(),Chrome 131.0.0.0,Collect the first selected option pair,,02-01-2025 21:21:18,02-01-2025 21:21:18,0.000s,PASSED
"selectedFirstOption.put(""name"", product.ProductDetail.getProductName())",Chrome 131.0.0.0,,,02-01-2025 21:21:18,02-01-2025 21:21:18,0.105s,PASSED
"selectedFirstOption.put(""color"", product.ProductDetail.getProductColorWithPosition())",Chrome 131.0.0.0,,,02-01-2025 21:21:18,02-01-2025 21:21:18,0.175s,PASSED
"selectedFirstOption.put(""size"", product.ProductDetail.getProductSizeWithPosition())",Chrome 131.0.0.0,,,02-01-2025 21:21:18,02-01-2025 21:21:18,0.056s,PASSED
product.ProductDetail.selectProductColorWithPosition(2),Chrome 131.0.0.0,Add product to cart with the second color and size pair,,02-01-2025 21:21:18,02-01-2025 21:21:20,2.294s,PASSED
product.ProductDetail.selectProductSizeWithPosition(2),Chrome 131.0.0.0,,,02-01-2025 21:21:20,02-01-2025 21:21:23,2.393s,PASSED
"click(findTestObject(""Object Repository/pages/product_detail_page/add_to_cart_button""))",Chrome 131.0.0.0,,,02-01-2025 21:21:23,02-01-2025 21:21:23,0.555s,PASSED
"common.UtilKeyword.handleToastMessage(""Đã thêm vào giỏ hàng!"", 60)",Chrome 131.0.0.0,Handle toast message after adding product to cart,,02-01-2025 21:21:23,02-01-2025 21:21:24,0.941s,PASSED
"common.UtilKeyword.takeScreenShot(""added_product_second_option"")",Chrome 131.0.0.0,Take screenshot,,02-01-2025 21:21:24,02-01-2025 21:21:24,0.284s,PASSED
delay(3),Chrome 131.0.0.0,,,02-01-2025 21:21:24,02-01-2025 21:21:27,3.007s,PASSED
selectedSecondOption = new java.util.HashMap(),Chrome 131.0.0.0,Collect the first selected option pair,,02-01-2025 21:21:27,02-01-2025 21:21:27,0.000s,PASSED
"selectedSecondOption.put(""name"", product.ProductDetail.getProductName())",Chrome 131.0.0.0,,,02-01-2025 21:21:27,02-01-2025 21:21:27,0.083s,PASSED
"selectedSecondOption.put(""color"", product.ProductDetail.getProductColorWithPosition())",Chrome 131.0.0.0,,,02-01-2025 21:21:27,02-01-2025 21:21:27,0.080s,PASSED
"selectedSecondOption.put(""size"", product.ProductDetail.getProductSizeWithPosition())",Chrome 131.0.0.0,,,02-01-2025 21:21:27,02-01-2025 21:21:28,0.082s,PASSED
"scrollToPosition(0, 0)",Chrome 131.0.0.0,Go to cart,,02-01-2025 21:21:28,02-01-2025 21:21:28,0.073s,PASSED
delay(5),Chrome 131.0.0.0,,,02-01-2025 21:21:28,02-01-2025 21:21:33,5.010s,PASSED
"click(findTestObject(""Object Repository/common/icon/cart_icon""))",Chrome 131.0.0.0,,,02-01-2025 21:21:33,02-01-2025 21:21:35,2.630s,PASSED
"common.UtilKeyword.waitForPageLoadAndDelay(20, 3)",Chrome 131.0.0.0,,,02-01-2025 21:21:35,02-01-2025 21:21:38,3.077s,PASSED
addedProduct = new com.kms.katalon.core.testobject.TestObject(),Chrome 131.0.0.0,Verify the product that selected with first option is added in cart,,02-01-2025 21:21:38,02-01-2025 21:21:38,0.000s,PASSED
"addedProduct.addProperty(""xpath"", EQUALS, ""//*[*[text()='"" + selectedFirstOption.get(""name"") + ""']]/following-sibling::div"")",Chrome 131.0.0.0,,,02-01-2025 21:21:38,02-01-2025 21:21:38,0.000s,PASSED
verifyElementVisible(addedProduct),Chrome 131.0.0.0,,,02-01-2025 21:21:38,02-01-2025 21:21:38,0.092s,PASSED
"if (getText(addedProduct).contains(selectedFirstOption.get(""color"") + "" / "" + selectedFirstOption.get(""size"")))",Chrome 131.0.0.0,,,02-01-2025 21:21:38,02-01-2025 21:21:39,0.866s,PASSED
"addedProduct.addProperty(""xpath"", EQUALS, ""(//*[*[text()='"" + selectedSecondOption.get(""name"") + ""']]/following-sibling::div)[2]"")",Chrome 131.0.0.0,Verify the product that selected with second option is added in cart,,02-01-2025 21:21:39,02-01-2025 21:21:39,0.000s,PASSED
verifyElementVisible(addedProduct),Chrome 131.0.0.0,,,02-01-2025 21:21:39,02-01-2025 21:21:39,0.033s,PASSED
logInfo(getText(addedProduct)),Chrome 131.0.0.0,,,02-01-2025 21:21:39,02-01-2025 21:21:39,0.037s,PASSED
"if (getText(addedProduct).contains(selectedSecondOption.get(""color"") + "" / "" + selectedSecondOption.get(""size"")))",Chrome 131.0.0.0,,,02-01-2025 21:21:39,02-01-2025 21:21:40,0.265s,PASSED
product.ProductDetail.removeAllProductFromCart(),Chrome 131.0.0.0,Remove all products in cart,,02-01-2025 21:21:40,02-01-2025 21:21:46,6.732s,PASSED
common.UtilKeyword.logOutAndClose(),Chrome 131.0.0.0,Logout and close browser,,02-01-2025 21:21:46,02-01-2025 21:21:55,8.371s,PASSED
